query,document,judgment
neuroquell for neuropathy,B07BQ6LSJL,1.0
neuroquell for neuropathy,B07DQT7QTD,0.1
neuroquell for neuropathy,B07GDN44LH,0.1
neuroquell for neuropathy,B07P3JJ2YK,0.0
neuroquell for neuropathy,B07PK2F4R2,0.0
neuroquell for neuropathy,B07QRZXHJ7,0.0
neuroquell for neuropathy,B07WN9X9YJ,0.0
neuroquell for neuropathy,B082T4Y3MR,1.0
neuroquell for neuropathy,B08LZXGGJL,0.1
neuroquell for neuropathy,B086VP3N2J,0.0
neuroquell for neuropathy,B088D868ZQ,1.0
neuroquell for neuropathy,B08NKJG11F,0.1
neuroquell for neuropathy,B08NKMQZRW,0.1
neuroquell for neuropathy,B08V8WZSXB,0.1
neuroquell for neuropathy,B08Z2CLB82,0.1
neuroquell for neuropathy,B09473SQCQ,1.0
neuroquell for neuropathy,B074P2M8N8,0.1
neuroquell for neuropathy,B084WTJ55M,0.1
neuroquell for neuropathy,B06WGP2CVL,0.0
neuroquell for neuropathy,B078SZX3ML,0.0
neuroquell for neuropathy,B01M30XQAJ,0.1
neuroquell for neuropathy,B01N28AC6V,0.1
neuroquell for neuropathy,B000I4C19G,0.0
neuroquell for neuropathy,B000NPYY1I,0.0
neuroquell for neuropathy,B003L4WOKG,0.0
neuroquell for neuropathy,B00AJMFLQM,0.1
neuroquell for neuropathy,B00L5G82D0,0.0
neuroquell for neuropathy,B00LFBMOGG,0.0
neuroquell for neuropathy,B00VEVCCRI,0.1
neuroquell for neuropathy,B011LM0S20,0.0
neuroquell for neuropathy,B00SMJIYNG,1.0
neuroquell for neuropathy,B013FW8E6G,0.0
neuroquell for neuropathy,B016VIRID6,0.1
neuroquell for neuropathy,B01728VB3W,1.0
neuroquell for neuropathy,B01CKLMWYS,0.0
neuroquell for neuropathy,B01DBTFO98,0.0
neuroquell for neuropathy,B01F1L6YDO,0.1
neuroquell for neuropathy,B01HIQ2ZMO,0.1
neuroquell for neuropathy,B012U5DFJK,0.1
neuroquell for neuropathy,B01I24OGI2,0.1
newborn onesies,B07QNMHJ5T,1.0
newborn onesies,B07PXGWX16,1.0
newborn onesies,B07GG949P9,1.0
newborn onesies,B07GG5G627,1.0
newborn onesies,B07GG24KF2,1.0
newborn onesies,B07GG1R9WC,1.0
newborn onesies,B07GDS6C9Q,1.0
newborn onesies,B07GFTV58Z,1.0
newborn onesies,B072V8JJ86,1.0
newborn onesies,B01N74ZM2E,1.0
newborn onesies,B01MYMRC6F,1.0
newborn onesies,B01MFFWA39,1.0
newborn onesies,B01M4RCC5H,1.0
newborn onesies,B01M3Y30KS,1.0
newborn onesies,B007CRR7YQ,1.0
newborn onesies,B077Y7RV9V,1.0
ninja 4qt air fryer black af101,B07QMZ6DC4,1.0
ninja 4qt air fryer black af101,B089NKT312,1.0
ninja 4qt air fryer black af101,B082YKDQWW,1.0
ninja 4qt air fryer black af101,B07ZWG619F,1.0
ninja 4qt air fryer black af101,B07XWKF5W9,1.0
ninja 4qt air fryer black af101,B07VLKMMJ5,1.0
ninja 4qt air fryer black af101,B07S6529ZZ,1.0
ninja 4qt air fryer black af101,B07NVX7TV2,0.1
ninja 4qt air fryer black af101,B07GNSHPBQ,1.0
ninja 4qt air fryer black af101,B07J5HKNR5,1.0
ninja 4qt air fryer black af101,B07H9LM58Y,1.0
ninja 4qt air fryer black af101,B07GJJ71XS,1.0
ninja 4qt air fryer black af101,B07FF117K7,1.0
ninja 4qt air fryer black af101,B07FDJMC9Q,0.1
ninja 4qt air fryer black af101,B01DIQ817G,1.0
ninja 4qt air fryer black af101,B07KWFC5Y7,1.0
old fashion mix,B08127MZ5K,1.0
old fashion mix,B07S388824,1.0
old fashion mix,B07K1FPYXL,0.1
old fashion mix,B07B27SJZC,1.0
old fashion mix,B0798N6HWC,1.0
old fashion mix,B0793HFTZ7,1.0
old fashion mix,B076NVPW1Y,1.0
old fashion mix,B08127XJ22,1.0
old fashion mix,B01N1K5RCF,1.0
old fashion mix,B01MCZWIRJ,1.0
old fashion mix,B01ERWX5BC,1.0
old fashion mix,B019LAL0H6,1.0
old fashion mix,B00QR1ZJ3E,1.0
old fashion mix,B00Q790XAA,1.0
old fashion mix,B00CDATJU2,1.0
old fashion mix,B01NB1DNOP,1.0
opi linkin park after dark,B07V7SJZ26,0.1
opi linkin park after dark,B07SBVBCYX,0.1
opi linkin park after dark,B07S8P46YN,0.1
opi linkin park after dark,B07MVTT8LB,0.1
opi linkin park after dark,B07D3GRNPN,0.1
opi linkin park after dark,B075GMS8TX,0.1
opi linkin park after dark,B00CR93ZAO,0.1
opi linkin park after dark,B077Y6CLT6,0.1
opi linkin park after dark,B004CA8TXE,0.1
opi linkin park after dark,B0034EAJJ6,0.1
opi linkin park after dark,B002D4MMWK,0.1
opi linkin park after dark,B00149RO2S,0.1
opi linkin park after dark,B000PJ7VL2,0.1
opi linkin park after dark,B000NG46QU,1.0
opi linkin park after dark,B00CMFMQXA,0.1
orange textured paint,B07C24CL45,1.0
orange textured paint,B079K9NSGZ,0.0
orange textured paint,B0793MFPTR,0.0
orange textured paint,B01JN7GE8W,1.0
orange textured paint,B01HSHVH40,0.0
orange textured paint,B017X6HNG2,0.0
orange textured paint,B00I8Q9Q94,1.0
orange textured paint,B00DIBOQFS,0.0
orange textured paint,B006ZHJZ4Y,0.0
orange textured paint,B002BWORYK,0.0
orange textured paint,B0017373U4,0.0
orange textured paint,B000ZYTXDG,0.0
orange textured paint,B000V4FFZ0,0.0
orange textured paint,B000LNQTYM,1.0
orange textured paint,B000BPD9LQ,0.0
orange textured paint,B0009VSQ8S,0.0
organicbone broth,B07T15BBGP,0.1
organicbone broth,B07SLWGXJD,0.1
organicbone broth,B07RZTV7DY,0.1
organicbone broth,B07B3KGF45,1.0
organicbone broth,B077GH84HL,1.0
organicbone broth,B0752SK5FF,1.0
organicbone broth,B074SY48ZQ,1.0
organicbone broth,B0736BQHYJ,0.1
organicbone broth,B06XY7DZ4L,1.0
organicbone broth,B01N9I8HQS,1.0
organicbone broth,B01MU6XD17,1.0
organicbone broth,B01F2C8O6C,1.0
organicbone broth,B01DOBJ84U,0.1
organicbone broth,B0146I3ND2,1.0
organicbone broth,B0146I1AP0,1.0
organicbone broth,B00153C4B4,0.1
outdoor baby swing,B082QKZLZG,1.0
outdoor baby swing,B07Z8F6DY3,1.0
outdoor baby swing,B07S2RPR14,1.0
outdoor baby swing,B07RMZR5RG,1.0
outdoor baby swing,B07H31B22C,1.0
outdoor baby swing,B07C35RCZ1,1.0
outdoor baby swing,B0731LVV9H,1.0
outdoor baby swing,B072MJ2QF2,1.0
outdoor baby swing,B01ENX08OM,1.0
outdoor baby swing,B00IR6Q8F0,1.0
outdoor baby swing,B00F5Y4VU6,1.0
outdoor baby swing,B008J0NGPY,1.0
outdoor baby swing,B007HHQ4VI,1.0
outdoor baby swing,B005KUKJOW,1.0
outdoor baby swing,B003621UT4,1.0
outdoor baby swing,B01AL2MUDG,1.0
pack abd play sheet,B07WDY9HJ7,1.0
pack abd play sheet,B07VQ8SQQ4,1.0
pack abd play sheet,B07SG89C7X,1.0
pack abd play sheet,B07QPF3JFL,1.0
pack abd play sheet,B07PVFBVHS,1.0
pack abd play sheet,B07KY21FR6,1.0
pack abd play sheet,B07K8F1KJ3,1.0
pack abd play sheet,B07G95WSZR,1.0
pack abd play sheet,B07CT9Z8M1,1.0
pack abd play sheet,B0785WM3TT,0.1
pack abd play sheet,B0778NPF99,1.0
pack abd play sheet,B0776Q1TH3,1.0
pack abd play sheet,B06XPHT2YH,1.0
pack abd play sheet,B0148916L0,1.0
pack abd play sheet,B000O7WOEY,0.1
pack abd play sheet,B07F6P6NDQ,1.0
panties,B07CX5X59V,1.0
panties,B07H88S74Q,1.0
panties,B07HYZM9G7,1.0
panties,B07HZ7GNGN,1.0
panties,B07HZ92C17,1.0
panties,B07VGN4HYH,1.0
panties,B07TL64RKL,1.0
panties,B07VDFQPT7,1.0
panties,B0784ZLHS8,1.0
panties,B07VHQ6V1D,1.0
panties,B07L923XZY,1.0
panties,B077VV5ZGR,1.0
panties,B004LLDCDQ,1.0
panties,B076DMZKTW,1.0
panties,B076DSDCWV,1.0
panties,B00816O8Q2,1.0
panties,B00HUS6XV0,1.0
panties,B00N0UD4UK,1.0
panties,B0006I4ABG,1.0
panties,B01JM78HLA,1.0
panties,B01MPZDW0B,1.0
panties,B06XKXTJ9N,1.0
panties,B06XSDMSP3,1.0
panties,B017NGWMYA,1.0
patio chair swing,B087NFLD9H,1.0
patio chair swing,B088HG3BLN,1.0
patio chair swing,B083QGGG66,1.0
patio chair swing,B082KW1CBF,1.0
patio chair swing,B0818X7F7H,1.0
patio chair swing,B07Z1LPQP7,1.0
patio chair swing,B07Z1F1LXP,1.0
patio chair swing,B0878BJ12Y,1.0
patio chair swing,B07WVR8KV7,1.0
patio chair swing,B00S8UT6YK,1.0
patio chair swing,B01MU6OJPW,1.0
patio chair swing,B07C3MWK9R,1.0
patio chair swing,B07XVCM6PV,1.0
patio chair swing,B07TGHVR9V,1.0
patio chair swing,B07TKL6FKS,1.0
patio chair swing,B07GFPXFH6,1.0
phoenix model a330,B087M55XTB,1.0
phoenix model a330,B087LZY4B8,1.0
phoenix model a330,B07Q2P8MJP,0.0
phoenix model a330,B07NKHGMM8,0.0
phoenix model a330,B07KF1NJJY,1.0
phoenix model a330,B07F8NM81P,0.0
phoenix model a330,B07CBT6HY6,1.0
phoenix model a330,B07C4KBJ1X,0.0
phoenix model a330,B078VVLQ6J,0.0
phoenix model a330,B078211KBB,0.0
phoenix model a330,B072Z7M7JZ,0.0
phoenix model a330,B01N3Y46KF,1.0
phoenix model a330,B01N0TUR3D,1.0
phoenix model a330,B01MYDDVG6,1.0
phoenix model a330,B003J5JB12,0.0
pilot knee board,B087JZ3WNC,1.0
pilot knee board,B07YQZ25HS,1.0
pilot knee board,B07YFQ3G7C,1.0
pilot knee board,B07C89KZ2H,1.0
pilot knee board,B078Y1M8PC,1.0
pilot knee board,B078XZTD7M,1.0
pilot knee board,B078BC6MQ8,1.0
pilot knee board,B07572LWVP,1.0
pilot knee board,B003455YF4,1.0
pilot knee board,B01JNTYIEC,1.0
pilot knee board,B01D93CD8G,1.0
pilot knee board,B00NUGO78C,0.01
pilot knee board,B00BJ5RFI0,1.0
pilot knee board,B003YCW00E,0.01
pilot knee board,B0035X6F62,1.0
pilot knee board,B01K3NOY6E,1.0
pine tree garland,B07HSZWKGP,0.01
pine tree garland,B07Y4VHHJK,1.0
pine tree garland,B07XY335K6,1.0
pine tree garland,B07WLYCZCY,0.01
pine tree garland,B07Q2CJNNT,1.0
pine tree garland,B07PZ8L384,0.01
pine tree garland,B07JJ1W1VR,1.0
pine tree garland,B07H9R7WKV,1.0
pine tree garland,B003MAEC1I,1.0
pine tree garland,B01LQQQENS,1.0
pine tree garland,B00N9VTXMS,1.0
pine tree garland,B00G115U7K,1.0
pine tree garland,B00EJ2E1HI,1.0
pine tree garland,B005U6R0FW,1.0
pine tree garland,B000HAAKRG,1.0
pine tree garland,B076G9Y5YC,1.0
pink ski mask,B07V2LHCBC,1.0
pink ski mask,B08BFYXGGH,0.1
pink ski mask,B085RF2D1Q,1.0
pink ski mask,B082ZKJ6G5,1.0
pink ski mask,B082DY4KG6,0.1
pink ski mask,B0811PG2XY,1.0
pink ski mask,B07Z52ZTZN,1.0
pink ski mask,B07TC9LMMQ,0.1
pink ski mask,B0747RVJY4,1.0
pink ski mask,B07MF9P6GS,1.0
pink ski mask,B07LBQ84P3,1.0
pink ski mask,B07HRLVWD9,0.1
pink ski mask,B076PWQ8X6,0.1
pink ski mask,B0192JFXFQ,1.0
pink ski mask,B000H3G1XK,0.1
pink ski mask,B07PGKYLWZ,1.0
plastic divider container,B07MW3X33Q,1.0
plastic divider container,B07ZSFYNJB,1.0
plastic divider container,B07Q5GJ8DC,1.0
plastic divider container,B07PLDWC9D,1.0
plastic divider container,B07PJP2KKR,1.0
plastic divider container,B07KJW3LB6,1.0
plastic divider container,B07V9DY5PR,1.0
plastic divider container,B07C718QMV,1.0
plastic divider container,B0787G2287,1.0
plastic divider container,B075FXQ7Z3,1.0
plastic divider container,B073WQTVPK,1.0
plastic divider container,B06XCX6PVS,1.0
plastic divider container,B07HQ1KF8N,1.0
play kitchen for toddlers accessories,B087GBXMJ6,1.0
play kitchen for toddlers accessories,B0871T3JP5,1.0
play kitchen for toddlers accessories,B07Z19ZB5Z,1.0
play kitchen for toddlers accessories,B07TYW436V,1.0
play kitchen for toddlers accessories,B07SR92JFS,1.0
play kitchen for toddlers accessories,B07Q1YRG9M,1.0
play kitchen for toddlers accessories,B07KPNT92V,1.0
play kitchen for toddlers accessories,B0881SQ5KW,1.0
play kitchen for toddlers accessories,B07C9FHGTW,1.0
play kitchen for toddlers accessories,B0746SX27T,1.0
play kitchen for toddlers accessories,B073SDKTL5,1.0
play kitchen for toddlers accessories,B01N6U6C7F,1.0
play kitchen for toddlers accessories,B01N2TXRRG,1.0
play kitchen for toddlers accessories,B00TYO76OG,1.0
play kitchen for toddlers accessories,B000GR75SC,1.0
play kitchen for toddlers accessories,B07KPN4V2G,1.0
plus size black shirt,B07PFDHB3X,1.0
plus size black shirt,B07QWBCJ5Q,1.0
plus size black shirt,B07QYCVLBT,1.0
plus size black shirt,B07QYCVSFK,1.0
plus size black shirt,B07R81XDNF,1.0
plus size black shirt,B07WNFRBF3,1.0
plus size black shirt,B07WQZFCBD,1.0
plus size black shirt,B0874SJCWN,1.0
plus size black shirt,B08R9TRGDB,1.0
plus size black shirt,B08BL8112K,1.0
plus size black shirt,B08NB64TQK,1.0
plus size black shirt,B07P8TD7D5,0.1
plus size black shirt,B08T6L13SV,1.0
plus size black shirt,B08XN16PCZ,1.0
plus size black shirt,B091JX19J6,1.0
plus size black shirt,B0998QX4BM,0.1
plus size black shirt,B099RYXB74,1.0
plus size black shirt,B08B4PWBSP,1.0
plus size black shirt,B07MMPSSKG,1.0
plus size black shirt,B08VVWZXXK,0.1
plus size black shirt,B07MFQ18H5,1.0
plus size black shirt,B008JHU9Y8,1.0
plus size black shirt,B00KRYLGEI,1.0
plus size black shirt,B00SCD28L6,1.0
plus size black shirt,B012P2FXGG,1.0
plus size black shirt,B016OJCY6S,1.0
plus size black shirt,B07MLWWCZZ,1.0
plus size black shirt,B01A9C0GCK,1.0
plus size black shirt,B01CO0BB5G,0.1
plus size black shirt,B01GIA897Q,1.0
plus size black shirt,B016OJE3LM,1.0
plus size black shirt,B01HSHIURM,1.0
plus size black shirt,B01JU8UNB8,1.0
plus size black shirt,B0767TKWVS,1.0
plus size black shirt,B077638T8P,1.0
plus size black shirt,B07GGZXM6D,1.0
plus size black shirt,B07J62SLCM,0.1
plus size black shirt,B07KXTRLD6,1.0
plus size black shirt,B07M93C8X5,0.0
plus size black shirt,B01HSHISUG,1.0
plywood clips for windows,B07L9GV768,0.0
plywood clips for windows,B07ZB21V62,1.0
plywood clips for windows,B07VLL2SFG,1.0
plywood clips for windows,B07V6NRF1F,1.0
plywood clips for windows,B07SPK4PJT,1.0
plywood clips for windows,B07SKHG21R,1.0
plywood clips for windows,B07MYCPCN1,1.0
plywood clips for windows,B07G1C2Z2R,0.01
plywood clips for windows,B07FDM6X6N,1.0
plywood clips for windows,B07FB1WGJP,1.0
plywood clips for windows,B07F4MKCD6,1.0
plywood clips for windows,B014PYV0P0,1.0
plywood clips for windows,B00KGAKG2G,0.0
plywood clips for windows,B00H9FQ86O,0.0
plywood clips for windows,B000MITVA0,0.0
plywood clips for windows,B07FDTBKVR,1.0
pocket storage,B07BMM41LS,1.0
pocket storage,B07R6FM664,1.0
pocket storage,B07MM43HL1,1.0
pocket storage,B07MHWMCPD,1.0
pocket storage,B07FY51NHY,1.0
pocket storage,B07FCWDCZQ,1.0
pocket storage,B07DBP5QZT,1.0
pocket storage,B077L2YP5D,1.0
pocket storage,B0747443JG,1.0
pocket storage,B06ZZQR7KX,1.0
pocket storage,B06XSZJK59,1.0
pocket storage,B06XSTVPKB,1.0
pocket storage,B01M2AQD1A,1.0
pocket storage,B01L10BGPU,1.0
pocket storage,B014MJ6HQK,1.0
pocket storage,B076T8CK14,1.0
pokemon shield nintendo switch,B07VXBKGBQ,1.0
pokemon shield nintendo switch,B084B7Q4MD,1.0
pokemon shield nintendo switch,B084B7GGNW,1.0
pokemon shield nintendo switch,B083V9WSHQ,0.1
pokemon shield nintendo switch,B083V9FSJM,1.0
pokemon shield nintendo switch,B083V9C1NH,1.0
pokemon shield nintendo switch,B07VNGY6M8,1.0
pokemon shield nintendo switch,B07TFTGM5K,1.0
pokemon shield nintendo switch,B07ST7LY8F,1.0
pokemon shield nintendo switch,B07SL6ZXBL,0.0
pokemon shield nintendo switch,B07P5TL4SH,1.0
pokemon shield nintendo switch,B07DMFDC6W,1.0
pokemon shield nintendo switch,B07DMB257X,1.0
pokemon shield nintendo switch,B01N7RE3HB,0.0
pokemon shield nintendo switch,B07V3G4SNR,1.0
porch shades outdoor roll up,B07SC4FDLZ,1.0
porch shades outdoor roll up,B087PSJYW3,0.1
porch shades outdoor roll up,B0879GZLCM,0.1
porch shades outdoor roll up,B086KZXY8B,1.0
porch shades outdoor roll up,B083XMKH9L,1.0
porch shades outdoor roll up,B08351F75N,1.0
porch shades outdoor roll up,B07TWQHSGL,1.0
porch shades outdoor roll up,B07PMMTB1Q,1.0
porch shades outdoor roll up,B07KSR8MCX,1.0
porch shades outdoor roll up,B073XGK933,0.1
porch shades outdoor roll up,B00IWMLEZS,1.0
porch shades outdoor roll up,B00IWMLEVW,1.0
porch shades outdoor roll up,B00CI3S6NK,1.0
porch shades outdoor roll up,B00AOJOTFY,1.0
porch shades outdoor roll up,B005X634VS,1.0
porch shades outdoor roll up,B000P7JL0S,0.0
posh moomy,B08116Y71P,1.0
posh moomy,B07VG6YKJ9,0.0
posh moomy,B07T93B8C2,0.0
posh moomy,B07RTZ16K7,0.0
posh moomy,B07RPK33X2,0.0
posh moomy,B07P7Y6C2M,0.0
posh moomy,B07MLH15YS,0.0
posh moomy,B07MF9J7VN,0.0
posh moomy,B07L9D42J1,0.0
posh moomy,B07L2QY13L,0.0
posh moomy,B07FB1MK83,0.0
posh moomy,B07DL9G12V,1.0
posh moomy,B078BP7K12,0.0
posh moomy,B01LY30E9K,0.0
posh moomy,B00GS8BGF6,1.0
posh moomy,B00GGK2UQA,1.0
pot organizer,B0819GH4KV,1.0
pot organizer,B07VJMYQN8,1.0
pot organizer,B07TQF57WS,1.0
pot organizer,B07T2JZ1WP,1.0
pot organizer,B07SDNPC4T,1.0
pot organizer,B07R9RY2WT,1.0
pot organizer,B07QX4N4ZN,1.0
pot organizer,B07HFKD77Z,1.0
pot organizer,B07GWCGT9N,1.0
pot organizer,B078YZR46X,1.0
pot organizer,B074Q29C5S,1.0
pot organizer,B01MSY6RQT,1.0
pot organizer,B01K07N018,1.0
pot organizer,B01K07MZPK,1.0
pot organizer,B01K07MZ28,1.0
pot organizer,B07GSM9ZL2,1.0
powdered lemonade drink mix,B00JTI1GFM,0.1
powdered lemonade drink mix,B07PQGQZGV,1.0
powdered lemonade drink mix,B07FDK1F2T,1.0
powdered lemonade drink mix,B073YDHP6W,1.0
powdered lemonade drink mix,B071K9MCQQ,0.1
powdered lemonade drink mix,B01MSSBXLG,1.0
powdered lemonade drink mix,B00JNA0YBS,1.0
powdered lemonade drink mix,B00FN6HK9U,1.0
powdered lemonade drink mix,B00CF5CF4M,1.0
powdered lemonade drink mix,B007OQ7DFS,1.0
powdered lemonade drink mix,B003YP3MUS,1.0
powdered lemonade drink mix,B0029JZMT4,1.0
powdered lemonade drink mix,B001FA1KPS,1.0
powdered lemonade drink mix,B001EQ5SEC,1.0
powdered lemonade drink mix,B001E52U76,1.0
powdered lemonade drink mix,B00COQQNLS,1.0
power ball hand exerciser,B07Z54YDFF,1.0
power ball hand exerciser,B086615FF3,1.0
power ball hand exerciser,B085Y319R2,1.0
power ball hand exerciser,B083J693KJ,0.1
power ball hand exerciser,B08372XV9M,1.0
power ball hand exerciser,B082FVH3WF,0.1
power ball hand exerciser,B07ZLJQBZN,1.0
power ball hand exerciser,B07SBH3817,0.0
power ball hand exerciser,B007GGCLK8,1.0
power ball hand exerciser,B07LGKL9SQ,0.1
power ball hand exerciser,B07HMJSQ2W,1.0
power ball hand exerciser,B07GKQX954,1.0
power ball hand exerciser,B0781H8XC8,0.1
power ball hand exerciser,B007XVCRW8,0.1
power ball hand exerciser,B007MEWW6M,1.0
power ball hand exerciser,B07RZV12QC,1.0
psp,B07B6698XN,1.0
psp,B07CJNHF6R,0.01
psp,B07F68FCHD,0.01
psp,B07NQ7Z7BW,1.0
psp,B07B5YRKC7,0.01
psp,B07SCXD68H,0.01
psp,B07STTBCP3,1.0
psp,B07SX2645N,1.0
psp,B07V9SN43B,1.0
psp,B08641KL5C,0.01
psp,B0771WQVQX,0.01
psp,B07RCBT6JY,1.0
psp,B00Z92T4XS,0.01
psp,B01N4OMVLI,0.01
psp,B000F2DE8S,1.0
psp,B0010ZJFKA,1.0
psp,B001F51GDY,1.0
psp,B001KMRN0M,1.0
psp,B000UA0LXQ,1.0
psp,B00439I19Q,1.0
psp,B0069R5A8A,0.01
psp,B00PV515DU,1.0
psp,B00QGTUILU,0.01
psp,B001QOGQMA,1.0
pumping backpack,B085FZTN4Y,1.0
pumping backpack,B083NT652G,1.0
pumping backpack,B07ZQF484R,1.0
pumping backpack,B07TPBBJM5,1.0
pumping backpack,B07SQWD7RS,1.0
pumping backpack,B07S49T159,1.0
pumping backpack,B07QHY4C44,1.0
pumping backpack,B07QYM8CHC,1.0
pumping backpack,B07L5ZJKRF,1.0
pumping backpack,B07KB4F6LJ,1.0
pumping backpack,B07JZMK3XD,1.0
pumping backpack,B07DK68PL1,1.0
pumping backpack,B075ZN82B6,1.0
pumping backpack,B075NKBHBD,1.0
pumping backpack,B0719H286C,1.0
pumping backpack,B07QC1XVPH,1.0
puzzle interlocking,B08BZ9MJ84,1.0
puzzle interlocking,B088B6TRW8,1.0
puzzle interlocking,B08885Z8V9,1.0
puzzle interlocking,B087BDKZJX,1.0
puzzle interlocking,B07W7K3B28,1.0
puzzle interlocking,B07SJDP58N,1.0
puzzle interlocking,B07PK1Z2G4,1.0
puzzle interlocking,B07Q4DKJ59,1.0
puzzle interlocking,B074C691Q2,1.0
puzzle interlocking,B01IDRWPG8,1.0
puzzle interlocking,B01CF50516,1.0
puzzle interlocking,B007RW20SE,1.0
puzzle interlocking,B07QM12DH9,1.0
quick grip american tool mini,B014LAIYB6,0.1
quick grip american tool mini,B07V2NFYD5,0.1
quick grip american tool mini,B074CJPW61,1.0
quick grip american tool mini,B06X6B8WZD,0.0
quick grip american tool mini,B01MTYISBX,0.1
quick grip american tool mini,B01L2HLEC2,0.0
quick grip american tool mini,B01C2RTK36,0.1
quick grip american tool mini,B00YS401X0,0.1
quick grip american tool mini,B000CEMSLS,0.1
quick grip american tool mini,B0069TRKJ0,0.1
quick grip american tool mini,B001DSY4QO,0.1
quick grip american tool mini,B0015SBILG,0.1
quick grip american tool mini,B000E36098,0.1
quick grip american tool mini,B000B8FW0Y,0.1
quick grip american tool mini,B00004T7RA,0.1
quick grip american tool mini,B00M9IHYIC,0.1
quickbooks',B09FYJMS5H,1.0
quickbooks',B09FYJLSSP,1.0
quickbooks',B09CHSRD36,1.0
quickbooks',B08FKP9N15,1.0
quickbooks',B08FDCDV2Y,1.0
quickbooks',B08FDC4SRJ,1.0
quickbooks',B08FDBCYSQ,1.0
quickbooks',B07Y41LCZ4,1.0
quickbooks',B07FZ5HZLM,1.0
quickbooks',B01M1D6692,1.0
quickbooks',1800204043,1.0
quickbooks',1119679079,1.0
quickbooks',1119676800,1.0
quickbooks',1119676797,1.0
quickbooks',0997738804,1.0
quickbooks',0357516532,1.0
quickbooks',B076T3221V,1.0
rae dunn christmas mug,B07ZJ5MQRW,1.0
rae dunn christmas mug,B084Q1VVBQ,0.1
rae dunn christmas mug,B083MYTZLD,1.0
rae dunn christmas mug,B082J4BQ7L,1.0
rae dunn christmas mug,B081MXQQDL,1.0
rae dunn christmas mug,B0817586FY,0.1
rae dunn christmas mug,B07Z45MY9C,1.0
rae dunn christmas mug,B07ZHNSX9N,1.0
rae dunn christmas mug,B07KXB9L4T,1.0
rae dunn christmas mug,B077TJ2NW3,1.0
rae dunn christmas mug,B0776HHM87,1.0
rae dunn christmas mug,B01NATOZF7,1.0
rae dunn christmas mug,B01N5A134J,1.0
rae dunn christmas mug,B01L4NEIQ8,0.1
rae dunn christmas mug,B00GMRJKUG,0.1
rae dunn christmas mug,B07PB8TX1H,0.1
rag doll kindergarten,B0774VJCWV,0.1
rag doll kindergarten,B07KG7S961,0.1
rag doll kindergarten,B07HPDJXBJ,0.1
rag doll kindergarten,B07HPC9CDJ,0.1
rag doll kindergarten,B07HHY91Y2,0.1
rag doll kindergarten,B07CMWGC1Y,1.0
rag doll kindergarten,B07CJZHXB1,1.0
rag doll kindergarten,B01N29QF3N,0.1
rag doll kindergarten,B00VANYD7W,0.1
rag doll kindergarten,B01DWZ4Z46,0.1
rag doll kindergarten,B01MG9C24J,0.1
rag doll kindergarten,B00BJG741W,0.1
rag doll kindergarten,B003ZSILSC,0.0
rag doll kindergarten,1584857455,0.0
rag doll kindergarten,1481444344,0.0
rag doll kindergarten,1416907521,0.0
raid deep reach fogger,B01NBK9GPA,0.01
raid deep reach fogger,B0748XDKVM,1.0
raid deep reach fogger,B07GL7PTGC,0.1
raid deep reach fogger,B07LCXCTYW,1.0
raid deep reach fogger,B07N9N9VVK,0.1
raid deep reach fogger,B07WYFX4M3,0.1
raid deep reach fogger,B07R5CDPW3,0.1
raid deep reach fogger,B07RBBWPT1,1.0
raid deep reach fogger,B07RX8CWGG,0.1
raid deep reach fogger,B07RJTB2C3,0.1
raid deep reach fogger,B07RTBYRVH,1.0
raid deep reach fogger,B07S1CLHCS,0.1
raid deep reach fogger,B07S2ST6LC,1.0
raid deep reach fogger,B07TVF47TV,0.1
raid deep reach fogger,B07V1K2GFX,1.0
raid deep reach fogger,B07V1WR96K,1.0
raid deep reach fogger,B01HU7GQ0S,0.1
raid deep reach fogger,B07RCZ86Q9,0.1
raid deep reach fogger,B015J2EZ0O,0.1
raid deep reach fogger,B07NBFM7HF,1.0
raid deep reach fogger,B00QJV8FDI,0.1
raid deep reach fogger,B00WDLUNYM,1.0
raid deep reach fogger,B000A0VUTK,1.0
raid deep reach fogger,B001H3IK74,0.1
raid deep reach fogger,B001JTADUI,0.1
raid deep reach fogger,B001TIUX4K,0.1
raid deep reach fogger,B002LHI65G,1.0
raid deep reach fogger,B003YOVGCK,0.1
raid deep reach fogger,B0052V8GU8,1.0
raid deep reach fogger,B0054NFWH4,0.1
raid deep reach fogger,B003AOA3IW,0.1
raid deep reach fogger,B00D8G7S1W,1.0
raid deep reach fogger,B00DH7QRB4,1.0
raid deep reach fogger,B00EXLAIO0,0.1
raid deep reach fogger,B00IV17WO2,0.01
raid deep reach fogger,B00J5ISLNQ,0.1
raid deep reach fogger,B00LI5HO8M,1.0
raid deep reach fogger,B00N98SR7I,1.0
raid deep reach fogger,B005Y2UZYA,0.1
raid deep reach fogger,B00P7MZZAG,0.1
razer kishi,B08HRXC2MG,1.0
razer kishi,B08FFPKRYW,1.0
razer kishi,B08D5DRBXQ,1.0
razer kishi,B089Y5C8R5,0.01
razer kishi,B089XVCMHR,0.01
razer kishi,B089XPGMPY,0.01
razer kishi,B086X8DHN2,1.0
razer kishi,B08HRXCSV2,1.0
razer kishi,B082PRTK3H,0.1
razer kishi,B081C7TLVS,0.0
razer kishi,B07Z77V1RH,0.0
razer kishi,B07YPC3BQC,0.0
